source_user,target_user,interaction_type,weight,timestamp
bot_043,user_0823,mention,1,2025-05-18 14:36:53.760454
bot_060,user_0915,mention,1,2025-05-18 14:36:53.760680
bot_001,user_0510,follow,1,2025-05-20 14:36:53.760883
bot_025,user_0796,follow,1,2025-05-21 14:36:53.761088
bot_069,user_0484,follow,1,2025-05-21 14:36:53.761287
bot_068,user_0160,follow,1,2025-05-21 14:36:53.761491
bot_077,user_0011,mention,1,2025-05-20 14:36:53.761691
bot_052,user_0241,mention,1,2025-05-21 14:36:53.761900
bot_042,user_0125,mention,1,2025-05-23 14:36:53.762101
bot_049,user_0796,follow,1,2025-05-21 14:36:53.762349
bot_049,user_0918,mention,1,2025-05-18 14:36:53.762561
bot_022,user_0383,mention,1,2025-05-19 14:36:53.762806
bot_051,user_0335,mention,1,2025-05-22 14:36:53.763104
bot_007,user_0340,follow,1,2025-05-19 14:36:53.763315
bot_004,user_0494,mention,1,2025-05-22 14:36:53.763525
bot_064,user_0310,follow,1,2025-05-22 14:36:53.763727
bot_042,user_0413,mention,1,2025-05-22 14:36:53.763972
bot_016,user_0537,mention,1,2025-05-23 14:36:53.764178
bot_075,user_0839,follow,1,2025-05-18 14:36:53.764384
bot_067,user_0800,follow,1,2025-05-21 14:36:53.764590
bot_030,user_0653,follow,1,2025-05-19 14:36:53.764791
bot_061,user_0219,mention,1,2025-05-22 14:36:53.765049
bot_063,user_0574,follow,1,2025-05-23 14:36:53.765280
bot_040,user_0088,mention,1,2025-05-19 14:36:53.765497
bot_072,user_0756,follow,1,2025-05-23 14:36:53.765699
bot_074,user_0323,mention,1,2025-05-19 14:36:53.765995
bot_003,user_0613,follow,1,2025-05-18 14:36:53.766265
bot_012,user_0278,follow,1,2025-05-19 14:36:53.766512
bot_074,user_0640,mention,1,2025-05-18 14:36:53.766727
bot_053,user_0454,follow,1,2025-05-19 14:36:53.766978
bot_014,user_0064,mention,1,2025-05-22 14:36:53.767198
bot_070,user_0142,follow,1,2025-05-21 14:36:53.767424
bot_059,user_0604,follow,1,2025-05-23 14:36:53.767634
bot_048,user_0735,follow,1,2025-05-21 14:36:53.767835
bot_043,user_0101,mention,1,2025-05-21 14:36:53.768037
bot_071,user_0621,mention,1,2025-05-22 14:36:53.768242
bot_065,user_0776,follow,1,2025-05-19 14:36:53.768445
bot_025,user_0327,mention,1,2025-05-22 14:36:53.768645
bot_069,user_0628,follow,1,2025-05-22 14:36:53.768844
bot_024,user_0011,follow,1,2025-05-22 14:36:53.769048
bot_047,user_0292,follow,1,2025-05-20 14:36:53.769247
bot_014,user_0042,mention,1,2025-05-18 14:36:53.769447
bot_045,user_0497,mention,1,2025-05-21 14:36:53.769646
bot_042,user_0020,follow,1,2025-05-21 14:36:53.769848
bot_079,user_0814,follow,1,2025-05-20 14:36:53.770048
bot_014,user_0792,mention,1,2025-05-21 14:36:53.770247
bot_050,user_0782,mention,1,2025-05-19 14:36:53.770448
bot_012,user_0469,follow,1,2025-05-22 14:36:53.770646
bot_077,user_0892,mention,1,2025-05-19 14:36:53.770885
bot_051,user_0493,follow,1,2025-05-19 14:36:53.771291
bot_027,user_0290,mention,1,2025-05-22 14:36:53.771586
bot_035,user_0669,mention,1,2025-05-22 14:36:53.771797
bot_048,user_0588,mention,1,2025-05-22 14:36:53.772001
bot_074,user_0262,follow,1,2025-05-20 14:36:53.772201
bot_073,user_0038,follow,1,2025-05-23 14:36:53.772411
bot_041,user_0444,mention,1,2025-05-20 14:36:53.772615
bot_067,user_0885,follow,1,2025-05-18 14:36:53.772824
bot_000,user_0171,mention,1,2025-05-19 14:36:53.773034
bot_046,user_0890,follow,1,2025-05-18 14:36:53.773233
bot_020,user_0725,mention,1,2025-05-23 14:36:53.773434
bot_025,user_0520,follow,1,2025-05-22 14:36:53.773633
bot_041,user_0583,mention,1,2025-05-23 14:36:53.773849
bot_025,user_0858,follow,1,2025-05-20 14:36:53.774050
bot_049,user_0663,follow,1,2025-05-20 14:36:53.774249
bot_059,user_0166,mention,1,2025-05-23 14:36:53.774449
bot_017,user_0914,mention,1,2025-05-22 14:36:53.774648
bot_054,user_0241,follow,1,2025-05-23 14:36:53.774892
bot_032,user_0630,follow,1,2025-05-23 14:36:53.775156
bot_021,user_0431,follow,1,2025-05-21 14:36:53.775432
bot_070,user_0159,follow,1,2025-05-22 14:36:53.775676
bot_072,user_0589,follow,1,2025-05-19 14:36:53.775887
bot_056,user_0253,follow,1,2025-05-22 14:36:53.776097
bot_063,user_0802,follow,1,2025-05-19 14:36:53.776309
bot_017,user_0834,mention,1,2025-05-18 14:36:53.776513
bot_038,user_0752,follow,1,2025-05-20 14:36:53.776715
bot_045,user_0530,mention,1,2025-05-22 14:36:53.776944
bot_041,user_0287,follow,1,2025-05-19 14:36:53.777149
bot_035,user_0743,follow,1,2025-05-23 14:36:53.777355
bot_035,user_0898,follow,1,2025-05-23 14:36:53.777555
bot_069,user_0424,follow,1,2025-05-20 14:36:53.777757
bot_012,user_0560,mention,1,2025-05-22 14:36:53.777957
bot_059,user_0516,mention,1,2025-05-21 14:36:53.778158
bot_031,user_0148,mention,1,2025-05-18 14:36:53.778361
bot_071,user_0561,follow,1,2025-05-18 14:36:53.778562
bot_043,user_0380,mention,1,2025-05-21 14:36:53.778766
bot_069,user_0129,follow,1,2025-05-20 14:36:53.778967
bot_001,user_0613,follow,1,2025-05-21 14:36:53.779243
bot_029,user_0115,mention,1,2025-05-18 14:36:53.779461
bot_043,user_0441,mention,1,2025-05-19 14:36:53.779727
bot_076,user_0476,follow,1,2025-05-23 14:36:53.779947
bot_054,user_0207,mention,1,2025-05-18 14:36:53.780151
bot_029,user_0632,follow,1,2025-05-20 14:36:53.780359
bot_016,user_0399,mention,1,2025-05-20 14:36:53.780561
bot_002,user_0655,mention,1,2025-05-19 14:36:53.780779
bot_022,user_0347,follow,1,2025-05-18 14:36:53.780993
bot_004,user_0871,mention,1,2025-05-20 14:36:53.781200
bot_064,user_0632,mention,1,2025-05-19 14:36:53.781490
bot_069,user_0405,mention,1,2025-05-23 14:36:53.781715
bot_015,user_0459,mention,1,2025-05-20 14:36:53.782201
bot_013,user_0803,follow,1,2025-05-22 14:36:53.782651
bot_065,user_0360,follow,1,2025-05-22 14:36:53.783177
bot_072,user_0448,follow,1,2025-05-21 14:36:53.783731
bot_051,user_0701,follow,1,2025-05-22 14:36:53.783965
bot_067,user_0465,follow,1,2025-05-18 14:36:53.784172
bot_034,user_0405,follow,1,2025-05-18 14:36:53.784377
bot_059,user_0100,mention,1,2025-05-22 14:36:53.784583
bot_011,user_0238,follow,1,2025-05-22 14:36:53.784814
bot_037,user_0593,follow,1,2025-05-21 14:36:53.785032
bot_029,user_0215,mention,1,2025-05-18 14:36:53.785236
bot_077,user_0133,follow,1,2025-05-20 14:36:53.785445
bot_013,user_0072,follow,1,2025-05-19 14:36:53.785644
bot_034,user_0577,follow,1,2025-05-22 14:36:53.785848
bot_034,user_0465,mention,1,2025-05-20 14:36:53.786049
bot_009,user_0536,mention,1,2025-05-23 14:36:53.786249
bot_053,user_0288,mention,1,2025-05-18 14:36:53.786448
bot_064,user_0109,mention,1,2025-05-18 14:36:53.786646
bot_051,user_0898,follow,1,2025-05-23 14:36:53.786891
bot_005,user_0024,follow,1,2025-05-19 14:36:53.787116
bot_007,user_0916,mention,1,2025-05-20 14:36:53.787339
bot_024,user_0078,mention,1,2025-05-19 14:36:53.787580
bot_059,user_0011,mention,1,2025-05-20 14:36:53.787915
bot_012,user_0542,mention,1,2025-05-20 14:36:53.788237
bot_017,user_0827,follow,1,2025-05-18 14:36:53.788450
bot_031,user_0860,follow,1,2025-05-18 14:36:53.788653
bot_001,user_0059,follow,1,2025-05-21 14:36:53.788861
bot_030,user_0516,follow,1,2025-05-22 14:36:53.789065
bot_009,user_0344,mention,1,2025-05-18 14:36:53.789269
bot_010,user_0689,follow,1,2025-05-23 14:36:53.789479
bot_008,user_0098,follow,1,2025-05-23 14:36:53.789682
bot_027,user_0189,mention,1,2025-05-21 14:36:53.789895
bot_006,user_0079,mention,1,2025-05-20 14:36:53.790096
bot_003,user_0771,follow,1,2025-05-23 14:36:53.790298
bot_051,user_0220,mention,1,2025-05-20 14:36:53.790498
bot_037,user_0230,mention,1,2025-05-19 14:36:53.790708
bot_062,user_0573,mention,1,2025-05-19 14:36:53.790911
bot_006,user_0154,mention,1,2025-05-18 14:36:53.791111
bot_013,user_0454,follow,1,2025-05-19 14:36:53.791313
bot_004,user_0509,follow,1,2025-05-22 14:36:53.791522
bot_061,user_0730,follow,1,2025-05-18 14:36:53.791725
bot_078,user_0660,mention,1,2025-05-22 14:36:53.791953
bot_038,user_0900,follow,1,2025-05-19 14:36:53.792161
bot_052,user_0337,follow,1,2025-05-19 14:36:53.792378
bot_031,user_0163,follow,1,2025-05-21 14:36:53.792582
bot_059,user_0394,follow,1,2025-05-19 14:36:53.792786
bot_051,user_0767,follow,1,2025-05-19 14:36:53.792986
bot_025,user_0509,mention,1,2025-05-22 14:36:53.793198
bot_051,user_0623,mention,1,2025-05-22 14:36:53.793398
bot_051,user_0421,mention,1,2025-05-19 14:36:53.793599
bot_041,user_0396,follow,1,2025-05-23 14:36:53.793800
bot_063,user_0016,mention,1,2025-05-23 14:36:53.793999
bot_040,user_0128,mention,1,2025-05-20 14:36:53.794204
bot_047,user_0028,follow,1,2025-05-22 14:36:53.794403
bot_057,user_0231,follow,1,2025-05-20 14:36:53.794602
bot_074,user_0758,mention,1,2025-05-21 14:36:53.794803
bot_071,user_0078,follow,1,2025-05-20 14:36:53.795003
bot_044,user_0466,follow,1,2025-05-20 14:36:53.795233
bot_064,user_0086,follow,1,2025-05-19 14:36:53.795435
bot_071,user_0504,follow,1,2025-05-21 14:36:53.795636
bot_000,user_0620,follow,1,2025-05-21 14:36:53.795852
bot_023,user_0016,follow,1,2025-05-20 14:36:53.796076
bot_020,user_0231,mention,1,2025-05-18 14:36:53.796339
bot_010,user_0435,follow,1,2025-05-21 14:36:53.796555
bot_006,user_0498,mention,1,2025-05-21 14:36:53.796854
bot_057,user_0260,follow,1,2025-05-18 14:36:53.797074
bot_007,user_0319,mention,1,2025-05-18 14:36:53.797279
bot_007,user_0767,mention,1,2025-05-23 14:36:53.797481
bot_072,user_0462,mention,1,2025-05-21 14:36:53.797687
bot_048,user_0803,mention,1,2025-05-20 14:36:53.797887
bot_077,user_0616,follow,1,2025-05-23 14:36:53.798086
bot_061,user_0766,mention,1,2025-05-22 14:36:53.798291
bot_020,user_0675,mention,1,2025-05-21 14:36:53.798491
bot_001,user_0373,follow,1,2025-05-19 14:36:53.798692
bot_031,user_0350,mention,1,2025-05-20 14:36:53.798893
bot_010,user_0521,follow,1,2025-05-23 14:36:53.799095
bot_039,user_0401,follow,1,2025-05-23 14:36:53.799294
bot_024,user_0487,follow,1,2025-05-18 14:36:53.799494
bot_021,user_0413,mention,1,2025-05-19 14:36:53.799695
bot_043,user_0287,follow,1,2025-05-18 14:36:53.799899
bot_020,user_0121,mention,1,2025-05-18 14:36:53.800134
bot_038,user_0496,mention,1,2025-05-23 14:36:53.800360
bot_046,user_0529,follow,1,2025-05-19 14:36:53.800672
bot_020,user_0637,mention,1,2025-05-18 14:36:53.801000
bot_006,user_0662,mention,1,2025-05-21 14:36:53.801217
bot_021,user_0234,follow,1,2025-05-18 14:36:53.801421
bot_028,user_0780,mention,1,2025-05-22 14:36:53.801623
bot_028,user_0212,follow,1,2025-05-20 14:36:53.801824
bot_026,user_0561,follow,1,2025-05-21 14:36:53.802026
bot_022,user_0087,mention,1,2025-05-19 14:36:53.802228
bot_021,user_0682,follow,1,2025-05-19 14:36:53.802428
bot_055,user_0514,follow,1,2025-05-18 14:36:53.802630
bot_018,user_0022,follow,1,2025-05-18 14:36:53.802830
bot_038,user_0107,follow,1,2025-05-23 14:36:53.803029
bot_007,user_0361,mention,1,2025-05-23 14:36:53.803230
bot_004,user_0514,follow,1,2025-05-20 14:36:53.803430
bot_063,user_0873,mention,1,2025-05-21 14:36:53.803632
bot_009,user_0404,mention,1,2025-05-18 14:36:53.803831
bot_026,user_0065,follow,1,2025-05-19 14:36:53.804032
bot_008,user_0499,mention,1,2025-05-18 14:36:53.804284
bot_057,user_0565,mention,1,2025-05-23 14:36:53.804593
bot_077,user_0013,follow,1,2025-05-22 14:36:53.804946
bot_052,user_0376,mention,1,2025-05-21 14:36:53.805216
bot_015,user_0754,follow,1,2025-05-18 14:36:53.805426
bot_055,user_0210,follow,1,2025-05-22 14:36:53.805638
bot_003,user_0622,follow,1,2025-05-20 14:36:53.805841
bot_019,user_0905,mention,1,2025-05-18 14:36:53.806047
bot_025,user_0804,mention,1,2025-05-19 14:36:53.806249
bot_053,user_0870,follow,1,2025-05-22 14:36:53.806449
bot_037,user_0771,mention,1,2025-05-23 14:36:53.806654
bot_044,user_0019,follow,1,2025-05-20 14:36:53.806855
bot_013,user_0514,mention,1,2025-05-19 14:36:53.807069
bot_079,user_0697,follow,1,2025-05-20 14:36:53.807270
bot_003,user_0887,mention,1,2025-05-22 14:36:53.807471
bot_029,user_0593,follow,1,2025-05-20 14:36:53.807675
bot_059,user_0914,follow,1,2025-05-18 14:36:53.807883
bot_021,user_0663,follow,1,2025-05-20 14:36:53.808090
bot_029,user_0313,mention,1,2025-05-19 14:36:53.808381
bot_030,user_0867,mention,1,2025-05-21 14:36:53.808844
bot_047,user_0684,mention,1,2025-05-18 14:36:53.809132
bot_054,user_0112,follow,1,2025-05-23 14:36:53.809346
bot_017,user_0830,mention,1,2025-05-23 14:36:53.809556
bot_046,user_0824,mention,1,2025-05-18 14:36:53.809759
bot_044,user_0160,follow,1,2025-05-18 14:36:53.809960
bot_003,user_0659,mention,1,2025-05-21 14:36:53.810175
bot_014,user_0709,follow,1,2025-05-18 14:36:53.810383
bot_074,user_0870,follow,1,2025-05-22 14:36:53.810587
bot_015,user_0836,follow,1,2025-05-20 14:36:53.810788
bot_060,user_0137,mention,1,2025-05-21 14:36:53.810988
bot_076,user_0618,follow,1,2025-05-18 14:36:53.811190
bot_069,user_0848,follow,1,2025-05-19 14:36:53.811391
bot_050,user_0756,follow,1,2025-05-22 14:36:53.811595
bot_034,user_0301,mention,1,2025-05-21 14:36:53.811797
bot_068,user_0348,mention,1,2025-05-19 14:36:53.811998
bot_048,user_0916,mention,1,2025-05-19 14:36:53.812392
bot_069,user_0601,mention,1,2025-05-18 14:36:53.812834
bot_038,user_0640,mention,1,2025-05-23 14:36:53.813263
bot_069,user_0808,mention,1,2025-05-18 14:36:53.813543
bot_059,user_0363,mention,1,2025-05-23 14:36:53.813754
bot_030,user_0595,mention,1,2025-05-23 14:36:53.813957
bot_035,user_0724,mention,1,2025-05-20 14:36:53.814163
bot_029,user_0341,mention,1,2025-05-21 14:36:53.814365
bot_054,user_0219,mention,1,2025-05-22 14:36:53.814572
bot_079,user_0399,mention,1,2025-05-22 14:36:53.814773
bot_076,user_0581,mention,1,2025-05-23 14:36:53.814978
bot_044,user_0227,mention,1,2025-05-21 14:36:53.815180
bot_056,user_0532,mention,1,2025-05-22 14:36:53.815380
bot_032,user_0518,mention,1,2025-05-22 14:36:53.815594
bot_031,user_0759,follow,1,2025-05-20 14:36:53.815794
bot_014,user_0198,follow,1,2025-05-22 14:36:53.816003
bot_025,user_0491,mention,1,2025-05-18 14:36:53.816206
bot_056,user_0164,mention,1,2025-05-19 14:36:53.816410
bot_068,user_0130,follow,1,2025-05-22 14:36:53.816791
bot_036,user_0304,follow,1,2025-05-21 14:36:53.817026
bot_011,user_0444,follow,1,2025-05-23 14:36:53.817421
bot_049,user_0628,mention,1,2025-05-22 14:36:53.817661
bot_070,user_0597,follow,1,2025-05-23 14:36:53.817871
bot_023,user_0572,follow,1,2025-05-22 14:36:53.818098
bot_027,user_0042,follow,1,2025-05-18 14:36:53.818304
bot_048,user_0528,mention,1,2025-05-18 14:36:53.818507
bot_069,user_0609,follow,1,2025-05-22 14:36:53.818709
bot_004,user_0513,mention,1,2025-05-23 14:36:53.818909
bot_065,user_0841,mention,1,2025-05-21 14:36:53.819111
bot_038,user_0085,mention,1,2025-05-18 14:36:53.819313
bot_059,user_0570,mention,1,2025-05-21 14:36:53.819527
bot_063,user_0242,follow,1,2025-05-23 14:36:53.819728
bot_063,user_0031,follow,1,2025-05-19 14:36:53.819933
bot_019,user_0153,follow,1,2025-05-20 14:36:53.820140
bot_014,user_0375,mention,1,2025-05-19 14:36:53.820342
bot_078,user_0725,mention,1,2025-05-20 14:36:53.820544
bot_013,user_0380,follow,1,2025-05-22 14:36:53.820747
bot_027,user_0025,follow,1,2025-05-22 14:36:53.820970
bot_024,user_0759,mention,1,2025-05-21 14:36:53.821178
bot_071,user_0043,follow,1,2025-05-22 14:36:53.821384
bot_005,user_0678,mention,1,2025-05-23 14:36:53.821589
bot_049,user_0426,follow,1,2025-05-19 14:36:53.821790
bot_050,user_0778,mention,1,2025-05-20 14:36:53.821990
bot_073,user_0007,mention,1,2025-05-20 14:36:53.822190
bot_040,user_0163,follow,1,2025-05-19 14:36:53.822389
bot_071,user_0566,follow,1,2025-05-18 14:36:53.822590
bot_041,user_0827,mention,1,2025-05-18 14:36:53.822789
bot_011,user_0385,follow,1,2025-05-21 14:36:53.823000
bot_002,user_0282,mention,1,2025-05-21 14:36:53.823199
bot_039,user_0485,follow,1,2025-05-20 14:36:53.823400
bot_000,user_0519,follow,1,2025-05-20 14:36:53.823602
bot_047,user_0618,follow,1,2025-05-20 14:36:53.823802
bot_069,user_0365,mention,1,2025-05-21 14:36:53.824011
bot_031,user_0648,mention,1,2025-05-21 14:36:53.824211
bot_045,user_0886,mention,1,2025-05-23 14:36:53.824437
bot_062,user_0108,follow,1,2025-05-19 14:36:53.824647
bot_020,user_0669,follow,1,2025-05-22 14:36:53.824847
bot_003,user_0101,mention,1,2025-05-21 14:36:53.825075
bot_026,user_0836,follow,1,2025-05-21 14:36:53.825295
bot_067,user_0792,mention,1,2025-05-22 14:36:53.825515
bot_025,user_0381,mention,1,2025-05-19 14:36:53.825728
bot_060,user_0475,follow,1,2025-05-23 14:36:53.825938
bot_049,user_0645,follow,1,2025-05-20 14:36:53.826137
bot_043,user_0376,follow,1,2025-05-22 14:36:53.826338
bot_046,user_0363,mention,1,2025-05-23 14:36:53.826538
bot_002,user_0587,mention,1,2025-05-18 14:36:53.826739
bot_020,user_0155,mention,1,2025-05-22 14:36:53.826949
bot_061,user_0416,follow,1,2025-05-21 14:36:53.827150
bot_051,user_0545,follow,1,2025-05-21 14:36:53.827351
bot_046,user_0337,mention,1,2025-05-21 14:36:53.827612
bot_056,user_0278,mention,1,2025-05-18 14:36:53.827821
bot_016,user_0836,mention,1,2025-05-21 14:36:53.828024
bot_014,user_0858,follow,1,2025-05-23 14:36:53.828224
bot_015,user_0065,follow,1,2025-05-20 14:36:53.828440
bot_046,user_0453,follow,1,2025-05-20 14:36:53.828644
bot_000,user_0758,follow,1,2025-05-21 14:36:53.828851
bot_003,user_0441,follow,1,2025-05-18 14:36:53.829101
bot_014,user_0190,follow,1,2025-05-21 14:36:53.829476
bot_056,user_0628,follow,1,2025-05-18 14:36:53.829838
bot_013,user_0459,follow,1,2025-05-23 14:36:53.830055
bot_076,user_0206,mention,1,2025-05-21 14:36:53.830259
bot_005,user_0250,follow,1,2025-05-21 14:36:53.830464
bot_045,user_0549,mention,1,2025-05-20 14:36:53.830665
bot_071,user_0701,follow,1,2025-05-21 14:36:53.830869
bot_029,user_0845,follow,1,2025-05-20 14:36:53.831070
bot_024,user_0423,mention,1,2025-05-18 14:36:53.831270
bot_025,user_0613,follow,1,2025-05-18 14:36:53.831471
bot_047,user_0082,mention,1,2025-05-21 14:36:53.831671
bot_002,user_0425,follow,1,2025-05-23 14:36:53.831872
bot_027,user_0172,follow,1,2025-05-18 14:36:53.832073
bot_062,user_0072,follow,1,2025-05-20 14:36:53.832273
bot_018,user_0397,mention,1,2025-05-18 14:36:53.832475
bot_052,user_0828,mention,1,2025-05-23 14:36:53.832676
bot_029,user_0264,mention,1,2025-05-23 14:36:53.832891
bot_051,user_0088,mention,1,2025-05-21 14:36:53.833091
bot_052,user_0738,follow,1,2025-05-21 14:36:53.833302
bot_077,user_0221,follow,1,2025-05-20 14:36:53.833513
bot_067,user_0775,mention,1,2025-05-23 14:36:53.833773
bot_040,user_0631,follow,1,2025-05-19 14:36:53.833984
bot_061,user_0880,mention,1,2025-05-18 14:36:53.834186
bot_011,user_0034,follow,1,2025-05-18 14:36:53.834388
bot_049,user_0468,follow,1,2025-05-19 14:36:53.834590
bot_068,user_0303,mention,1,2025-05-19 14:36:53.834791
bot_066,user_0683,follow,1,2025-05-19 14:36:53.834992
bot_072,user_0444,follow,1,2025-05-20 14:36:53.835192
bot_034,user_0481,mention,1,2025-05-23 14:36:53.835395
bot_007,user_0300,follow,1,2025-05-20 14:36:53.835595
bot_053,user_0587,mention,1,2025-05-23 14:36:53.835797
bot_018,user_0025,mention,1,2025-05-19 14:36:53.835997
bot_021,user_0231,follow,1,2025-05-21 14:36:53.836196
bot_037,user_0787,follow,1,2025-05-19 14:36:53.836398
bot_050,user_0131,follow,1,2025-05-20 14:36:53.836598
bot_027,user_0771,mention,1,2025-05-20 14:36:53.836800
bot_044,user_0578,mention,1,2025-05-20 14:36:53.837000
bot_065,user_0161,follow,1,2025-05-23 14:36:53.837201
bot_000,user_0583,follow,1,2025-05-18 14:36:53.837403
bot_005,user_0213,follow,1,2025-05-22 14:36:53.837614
bot_016,user_0572,mention,1,2025-05-18 14:36:53.837839
bot_026,user_0647,follow,1,2025-05-20 14:36:53.838192
bot_064,user_0440,follow,1,2025-05-19 14:36:53.838413
bot_039,user_0141,follow,1,2025-05-19 14:36:53.838616
bot_055,user_0688,follow,1,2025-05-19 14:36:53.838821
bot_048,user_0301,follow,1,2025-05-18 14:36:53.839023
bot_007,user_0554,mention,1,2025-05-20 14:36:53.839224
bot_038,user_0340,follow,1,2025-05-23 14:36:53.839426
bot_063,user_0317,mention,1,2025-05-21 14:36:53.839626
bot_053,user_0381,follow,1,2025-05-23 14:36:53.839828
bot_036,user_0816,follow,1,2025-05-23 14:36:53.840029
bot_020,user_0818,follow,1,2025-05-23 14:36:53.840230
bot_038,user_0396,mention,1,2025-05-21 14:36:53.840444
bot_018,user_0906,follow,1,2025-05-18 14:36:53.840644
bot_044,user_0000,mention,1,2025-05-20 14:36:53.840847
bot_018,user_0331,mention,1,2025-05-19 14:36:53.841048
bot_011,user_0444,mention,1,2025-05-23 14:36:53.841249
bot_044,user_0601,follow,1,2025-05-20 14:36:53.841450
bot_068,user_0519,follow,1,2025-05-21 14:36:53.841661
bot_045,user_0342,mention,1,2025-05-19 14:36:53.841921
bot_046,user_0726,follow,1,2025-05-20 14:36:53.842257
bot_017,user_0323,mention,1,2025-05-23 14:36:53.842567
bot_035,user_0593,follow,1,2025-05-21 14:36:53.842966
bot_027,user_0083,follow,1,2025-05-23 14:36:53.843191
bot_075,user_0377,follow,1,2025-05-23 14:36:53.843399
bot_038,user_0769,follow,1,2025-05-19 14:36:53.843602
bot_073,user_0449,follow,1,2025-05-21 14:36:53.843804
bot_076,user_0265,mention,1,2025-05-22 14:36:53.844005
bot_050,user_0117,follow,1,2025-05-23 14:36:53.844204
bot_038,user_0539,follow,1,2025-05-20 14:36:53.844405
bot_069,user_0666,follow,1,2025-05-22 14:36:53.844613
bot_037,user_0386,mention,1,2025-05-18 14:36:53.844815
bot_039,user_0257,follow,1,2025-05-23 14:36:53.845020
bot_011,user_0418,follow,1,2025-05-23 14:36:53.845220
bot_054,user_0812,follow,1,2025-05-22 14:36:53.845419
bot_061,user_0048,follow,1,2025-05-23 14:36:53.845618
bot_022,user_0407,follow,1,2025-05-18 14:36:53.845844
bot_027,user_0276,mention,1,2025-05-21 14:36:53.846052
bot_017,user_0419,follow,1,2025-05-19 14:36:53.846263
bot_072,user_0633,mention,1,2025-05-20 14:36:53.846472
